DateTime_UTC,refpress,reftemp,flow1,flow2,flowC,Tcntrl,Tsupply,T_LED,STinst,STcnt,STdet,STled,STvalv,tpcnt,BB,NWv,ref_1,sens1_1,sens2_1,EBC1_1,EBC2_1,EBC_1,k_1,abs_1,att1_1,att2_1,ref_2,sens1_2,sens2_2,EBC1_2,EBC2_2,EBC_2,k_2,abs_2,att1_2,att2_2,ref_3,sens1_3,sens2_3,EBC1_3,EBC2_3,EBC_3,k_3,abs_3,att1_3,att2_3,ref_4,sens1_4,sens2_4,EBC1_4,EBC2_4,EBC_4,k_4,abs_4,att1_4,att2_4,ref_5,sens1_5,sens2_5,EBC1_5,EBC2_5,EBC_5,k_5,abs_5,att1_5,att2_5,ref_6,sens1_6,sens2_6,EBC1_6,EBC2_6,EBC_6,k_6,abs_6,att1_6,att2_6,ref_7,sens1_7,sens2_7,EBC1_7,EBC2_7,EBC_7,k_7,abs_7,att1_7,att2_7,numflag
2017-01-01 00:30:00,101325.0,21.11,3974.0,1035.0,5009.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,58.6,7.0,919369.0,253164.0,448328.0,1.599,2.693,2.703,0.00464,19.595330925,128.96500651,71.8162457775,919022.0,417462.0,546578.0,1.29,1.89,1.783,0.00573,10.17549185,78.9116538949,51.963303726,922903.0,454519.0,579802.0,1.214,1.729,1.557,0.00555,8.03014965,70.8284419965,46.4837470942,919731.0,493411.0,601872.0,1.164,1.601,1.43,0.00568,6.4995645,62.2738737853,42.4036437868,921975.0,572922.0,676999.0,1.092,1.48,1.284,0.00546,5.2160895,47.5768526427,30.8848312415,870540.0,695090.0,766840.0,1.048,1.28,1.13,0.00393,3.44618925,22.5072375172,12.6835534104,870015.0,674891.0,725762.0,1.046,1.142,1.116,0.0036,3.1494357,25.3959256528,18.1288315492,0
2017-01-01 00:31:00,101325.0,21.11,3973.0,1037.0,5010.0,24.0,41.0,27.0,0.0,0.0,10.0,10.0,0.0,1022.0,51.7,7.0,919327.0,252613.0,447884.0,1.563,2.653,2.646,0.00464,19.18211085,129.178320725,71.9107610296,918898.0,416859.0,546248.0,1.22,1.672,1.687,0.00573,9.62762465,79.0427090865,52.0102040913,922829.0,453960.0,579513.0,1.185,1.651,1.52,0.00555,7.839324,70.9434863467,46.525585624,919630.0,492875.0,601602.0,1.142,1.517,1.404,0.00568,6.3813906,62.3715823039,42.4375318138,921905.0,572406.0,676761.0,1.079,1.381,1.269,0.00547,5.155153875,47.6593651564,30.9123998853,870510.0,694668.0,766664.0,0.998,1.302,1.077,0.00397,3.284553825,22.5645213204,12.7030611811,869986.0,674498.0,725594.0,1.034,1.429,1.105,0.00367,3.118392875,25.4508409081,18.1486489817,0
2017-01-01 00:32:00,101325.0,21.11,3974.0,1036.0,5010.0,24.0,39.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,67.0,7.0,919284.0,252081.0,447448.0,1.51,2.605,2.562,0.00465,18.57315495,129.384464174,72.0034776326,918916.0,416272.0,545955.0,1.329,1.985,1.842,0.00574,10.5122019,79.1855821728,52.0658159712,922836.0,453440.0,579270.0,1.188,1.686,1.527,0.00557,7.87542615,71.058858074,46.568284712,919611.0,492386.0,601381.0,1.136,1.554,1.398,0.00569,6.3541197,62.4687792803,42.4722077434,921870.0,571913.0,676537.0,1.077,1.47,1.268,0.00549,5.1510915,47.7417333875,30.9417076395,870457.0,694225.0,766470.0,1.005,1.284,1.086,0.00399,3.31200135,22.6222245634,12.7222802487,869934.0,674091.0,725426.0,1.023,1.24,1.094,0.00368,3.08735005,25.5052230067,18.1658278202,0
2017-01-01 00:33:00,101325.0,21.11,3973.0,1037.0,5010.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,49.0,7.0,919262.0,251533.0,447016.0,1.577,2.644,2.681,0.00465,19.435842475,129.599698056,72.097678606,918837.0,415672.0,545624.0,1.262,1.856,1.752,0.00574,9.9985764,79.3212252198,52.117864609,922795.0,452878.0,578985.0,1.231,1.766,1.585,0.00558,8.17455825,71.1784334455,46.6130537491,919537.0,491862.0,601114.0,1.15,1.628,1.417,0.00571,6.44047755,62.5672093152,42.5085682088,921807.0,571387.0,676286.0,1.114,1.516,1.313,0.00551,5.333898375,47.8269135695,30.9719810601,870399.0,693763.0,766267.0,1.043,1.323,1.128,0.00401,3.4400898,22.682132358,12.7421054229,869895.0,673670.0,725254.0,1.091,1.386,1.168,0.00371,3.2961836,25.5632137941,18.1850576384,0
2017-01-01 00:34:00,101325.0,21.11,3973.0,1037.0,5010.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,64.3,7.0,919278.0,250990.0,446577.0,1.596,2.807,2.718,0.00465,19.70407305,129.817548163,72.1976741475,918902.0,415109.0,545365.0,1.327,1.945,1.844,0.00575,10.5236158,79.4638342673,52.1724183752,922829.0,452357.0,578760.0,1.223,1.679,1.576,0.00558,8.1281412,71.2972260805,46.6556068031,919653.0,491424.0,600979.0,1.188,1.57,1.466,0.00571,6.6631899,62.6689126039,42.5436432821,921879.0,570942.0,676143.0,1.121,1.451,1.322,0.00551,5.37045975,47.9126350187,31.0009386368,870475.0,693417.0,766185.0,1.021,1.297,1.105,0.00404,3.369946125,22.7407489845,12.7615384728,869956.0,673345.0,725172.0,1.04,1.321,1.114,0.00373,3.14379155,25.6184807347,18.203376756,0
2017-01-01 00:35:00,101325.0,21.11,3973.0,1036.0,5009.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,58.2,7.0,919246.0,250447.0,446141.0,1.561,2.647,2.664,0.00465,19.3126014,130.030644751,72.2918723244,918888.0,414499.0,545051.0,1.354,2.001,1.886,0.00576,10.7633077,79.6093681302,52.2284875062,922794.0,451813.0,578498.0,1.2,1.639,1.548,0.00559,7.9837326,71.4137646914,46.6970934917,919608.0,490889.0,600725.0,1.216,1.675,1.501,0.00572,6.82227015,62.7729459295,42.5810233183,921870.0,570439.0,675934.0,1.14,1.501,1.346,0.00553,5.46795675,47.999797595,31.0308777644,870478.0,692987.0,766033.0,1.086,1.348,1.176,0.00405,3.5864766,22.8031246062,12.7817236305,869943.0,672940.0,725024.0,1.104,1.365,1.183,0.00375,3.338514725,25.6771519637,18.2222934506,0
2017-01-01 00:36:00,101325.0,21.11,3972.0,1037.0,5009.0,24.0,38.0,27.0,0.0,0.0,10.0,10.0,0.0,1022.0,56.1,7.0,919242.0,249913.0,445718.0,1.561,2.65,2.669,0.00465,19.348848775,130.24365601,72.386295235,918873.0,413900.0,544736.0,1.331,2.003,1.856,0.00576,10.5920992,79.7523520363,52.2846645485,922771.0,451254.0,578221.0,1.25,1.791,1.614,0.00559,8.3241243,71.5350725838,46.7424951176,919585.0,490393.0,600496.0,1.152,1.595,1.425,0.00574,6.47683875,62.8715370858,42.6166500934,921858.0,569947.0,675731.0,1.111,1.439,1.314,0.00553,5.33796075,48.0847824631,31.0596130826,870450.0,692545.0,765860.0,1.055,1.292,1.143,0.00406,3.485835675,22.8637101405,12.8010933892,869941.0,672545.0,724887.0,1.101,1.346,1.18,0.00376,3.3300485,25.7356369522,18.2409612619,0
2017-01-01 00:37:00,101325.0,21.11,3972.0,1037.0,5009.0,24.0,40.0,27.0,0.0,0.0,10.0,10.0,0.0,1022.0,59.6,7.0,919265.0,249398.0,445308.0,1.53,2.654,2.622,0.00466,19.00812345,130.452442373,72.4808260116,918949.0,413370.0,544503.0,1.27,1.82,1.773,0.00577,10.11842235,79.8887550038,52.3357173713,922804.0,450742.0,577996.0,1.206,1.677,1.56,0.0056,8.045622,71.6521747195,46.7849912691,919663.0,489949.0,600340.0,1.158,1.543,1.433,0.00574,6.51319995,62.9705994534,42.6511137202,921915.0,569502.0,675574.0,1.102,1.474,1.304,0.00554,5.297337,48.1690733684,31.0890328535,870505.0,692182.0,765757.0,1.023,1.319,1.109,0.00409,3.382145025,22.9224576199,12.8208615981,869976.0,672205.0,724783.0,1.028,1.325,1.103,0.00379,3.112748725,25.7902271535,18.2593325354,0
2017-01-01 00:38:00,101325.0,21.11,3972.0,1039.0,5011.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,47.4,7.0,919228.0,248877.0,444902.0,1.503,2.443,2.58,0.00466,18.7036455,130.657538883,72.5680154147,918862.0,412799.0,544188.0,1.199,1.723,1.676,0.00577,9.5648482,80.0175156175,52.384117247,922786.0,450220.0,577745.0,1.174,1.634,1.519,0.00561,7.83416655,71.766100278,46.8264760112,919654.0,489460.0,600115.0,1.156,1.631,1.432,0.00575,6.5086548,63.0694769753,42.6876208831,921866.0,569010.0,675347.0,1.061,1.414,1.256,0.00556,5.102343,48.2501868104,31.1173243913,870494.0,691774.0,765606.0,1.005,1.229,1.09,0.00409,3.32420025,22.9801553914,12.8393189495,869977.0,671830.0,724652.0,1.053,1.309,1.13,0.00381,3.18894475,25.8461442189,18.27752349,0
2017-01-01 00:39:00,101325.0,21.11,3972.0,1037.0,5009.0,24.0,41.0,27.0,0.0,0.0,10.0,10.0,0.0,1022.0,56.7,7.0,919211.0,248361.0,444478.0,1.507,2.624,2.593,0.00466,18.797888675,130.863236049,72.6615133475,918874.0,412244.0,543920.0,1.265,1.803,1.769,0.00577,10.09559455,80.1533600348,52.4346830188,922772.0,449697.0,577498.0,1.182,1.627,1.531,0.00561,7.89605595,71.8808160763,46.8677204217,919605.0,488974.0,599883.0,1.099,1.493,1.363,0.00577,6.19503945,63.1634911694,42.720959382,921857.0,568535.0,675138.0,1.079,1.502,1.28,0.00558,5.19984,48.3327237095,31.1472999493,870480.0,691362.0,765441.0,1.01,1.331,1.096,0.00413,3.3424986,23.0381218614,12.8592645323,869967.0,671450.0,724508.0,1.043,1.35,1.121,0.00384,3.163546075,25.9015726868,18.2962476097,0
2017-01-01 00:40:00,101325.0,21.11,3970.0,1039.0,5009.0,25.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,61.0,7.0,919127.0,247819.0,444026.0,1.535,2.594,2.645,0.00466,19.174861375,131.07256655,72.754118722,918760.0,411630.0,543558.0,1.273,1.928,1.784,0.00578,10.1811988,80.290004722,52.4888518223,922681.0,449141.0,577195.0,1.173,1.678,1.522,0.00561,7.8496389,71.9946693006,46.9103398277,919409.0,488386.0,599547.0,1.158,1.551,1.438,0.00577,6.5359257,63.262499552,42.7556702257,921754.0,568000.0,674867.0,1.086,1.449,1.289,0.00559,5.236401375,48.4156957955,31.1762742255,870388.0,690879.0,765207.0,1.034,1.332,1.123,0.00416,3.424841175,23.0974389346,12.8792703782,869860.0,671003.0,724290.0,1.023,1.281,1.099,0.00386,3.101460425,25.9558671259,18.3140414487,0
2017-01-01 00:41:00,101325.0,21.11,3970.0,1039.0,5009.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,60.0,7.0,919164.0,247303.0,443617.0,1.558,2.694,2.69,0.00466,19.50108775,131.285025581,72.8502983721,918794.0,411064.0,543274.0,1.316,1.992,1.847,0.00578,10.54073665,80.4313020402,52.5448143821,922706.0,448626.0,576965.0,1.21,1.676,1.572,0.00562,8.1075114,72.112107872,46.9529051129,919506.0,487961.0,599393.0,1.141,1.619,1.419,0.00579,6.44956785,63.3601084682,42.7919092839,921786.0,567546.0,674689.0,1.092,1.492,1.297,0.00561,5.268900375,48.4991289155,31.2061248537,870425.0,690503.0,765096.0,1.023,1.249,1.112,0.00416,3.3912942,23.1561280598,12.8980281966,869897.0,670652.0,724185.0,1.066,1.349,1.146,0.00388,3.23409795,26.012444031,18.3327929229,0
2017-01-01 00:42:00,101325.0,21.11,3971.0,1039.0,5010.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,65.9,7.0,919150.0,246763.0,443173.0,1.591,2.763,2.757,0.00467,19.986802575,131.50209681,72.9489116929,918896.0,410496.0,543017.0,1.391,2.079,1.956,0.00579,11.1627942,80.5806764836,52.6032322472,922719.0,448103.0,576712.0,1.216,1.783,1.583,0.00564,8.16424335,72.230162941,46.9981737663,919501.0,487464.0,599174.0,1.185,1.609,1.475,0.00579,6.70409625,63.4614690034,42.8279091518,921792.0,567057.0,674500.0,1.136,1.433,1.35,0.0056,5.48420625,48.5859773801,31.2347925929,870434.0,690091.0,764948.0,1.058,1.357,1.151,0.00419,3.510233475,23.2168464885,12.9184080179,869942.0,670300.0,724072.0,1.086,1.495,1.17,0.00394,3.30182775,26.0701169396,18.3535707805,0
2017-01-01 00:43:00,101325.0,21.11,3971.0,1039.0,5010.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,49.9,7.0,919091.0,246152.0,442671.0,1.77,2.995,3.074,0.00468,22.28488615,131.743590683,73.0558307651,918762.0,409855.0,542644.0,1.319,1.926,1.858,0.0058,10.6035131,80.7223673056,52.6573623686,922659.0,447509.0,576409.0,1.3,1.813,1.693,0.00564,8.73156285,72.3563069542,47.0442240626,919373.0,486879.0,598868.0,1.241,1.661,1.546,0.0058,7.0268019,63.567628371,42.865070941,921726.0,566502.0,674238.0,1.187,1.584,1.413,0.00562,5.740135875,48.6767388435,31.2664835038,870381.0,689619.0,764748.0,1.086,1.336,1.182,0.0042,3.60477495,23.2791775645,12.9384679025,869864.0,669833.0,723876.0,1.144,1.303,1.232,0.00393,3.4767964,26.1308450005,18.3716770591,0
2017-01-01 00:44:00,101325.0,21.11,3969.0,1040.0,5009.0,24.0,40.0,27.0,0.0,0.0,10.0,10.0,0.0,1022.0,58.6,7.0,919045.0,245576.0,442205.0,1.681,2.808,2.922,0.00467,21.18296595,131.97286158,73.1561511964,918700.0,409236.0,542307.0,1.345,1.969,1.898,0.0058,10.8317911,80.866762053,52.7127365529,922647.0,446956.0,576140.0,1.261,1.785,1.645,0.00565,8.48400525,72.4786557049,47.0896026095,919357.0,486370.0,598637.0,1.203,1.645,1.501,0.00581,6.82227015,63.6704861528,42.9019108246,921681.0,565982.0,673995.0,1.138,1.557,1.356,0.00564,5.5085805,48.7636901127,31.2976484217,870369.0,689180.0,764569.0,1.086,1.466,1.184,0.00425,3.6108744,23.3414774579,12.9604983294,869849.0,669430.0,723722.0,1.101,1.406,1.187,0.00396,3.349803025,26.189302934,18.391229262,0
2017-01-01 00:45:00,101325.0,21.11,3969.0,1041.0,5010.0,24.0,40.0,27.0,0.0,0.0,10.0,10.0,0.0,1022.0,57.2,7.0,919089.0,245021.0,441769.0,1.695,2.892,2.956,0.00468,21.4294481,132.203904091,73.2595841035,918697.0,408675.0,542026.0,1.275,1.829,1.801,0.0058,10.27821695,81.0036142651,52.7642391019,922661.0,446412.0,575887.0,1.271,1.786,1.66,0.00566,8.561367,72.6019594006,47.1350425538,919445.0,485908.0,598462.0,1.224,1.731,1.528,0.00582,6.9449892,63.7750921569,42.940719622,921729.0,565510.0,673820.0,1.16,1.556,1.384,0.00565,5.622327,48.8523275239,31.3288241174,870401.0,688777.0,764442.0,1.084,1.349,1.182,0.00426,3.60477495,23.4036463847,12.9807869086,869864.0,669067.0,723605.0,1.054,1.285,1.137,0.00396,3.208699275,26.2452673,18.4091214198,0
2017-01-01 00:46:00,101325.0,21.11,3968.0,1041.0,5009.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,63.3,7.0,919087.0,244478.0,441323.0,1.626,2.818,2.842,0.00468,20.60300795,132.425546068,73.3603752335,918757.0,408098.0,541746.0,1.377,2.067,1.949,0.00581,11.12284555,81.1514327906,52.8224412636,922683.0,445898.0,575645.0,1.213,1.746,1.586,0.00567,8.1797157,72.7195503912,47.1794578976,919476.0,485447.0,598269.0,1.15,1.589,1.438,0.00584,6.5359257,63.8733826598,42.976345698,921775.0,565067.0,673652.0,1.091,1.493,1.303,0.00567,5.293274625,48.9356850881,31.358750197,870405.0,688373.0,764282.0,1.031,1.422,1.126,0.00432,3.43399035,23.4627778385,13.0021789561,869902.0,668707.0,723485.0,1.097,1.505,1.184,0.00402,3.3413368,26.3034564548,18.4300748319,0
2017-01-01 00:47:00,101325.0,21.11,3970.0,1040.0,5010.0,24.0,41.0,27.0,0.0,0.0,10.0,10.0,0.0,1022.0,60.2,7.0,919118.0,243891.0,440875.0,1.787,2.937,3.127,0.00468,22.669108325,132.669311038,73.4653125992,918809.0,407519.0,541468.0,1.375,2.026,1.948,0.00581,11.1171386,81.2990708791,52.8794296564,922721.0,445351.0,575400.0,1.308,1.837,1.713,0.00568,8.83471185,72.8464178319,47.2261462501,919614.0,485007.0,598141.0,1.236,1.625,1.547,0.00583,7.03134705,63.9790692961,43.0127504673,921871.0,564616.0,673512.0,1.181,1.558,1.412,0.00568,5.7360735,49.0259446471,31.3899487472,870491.0,688004.0,764201.0,1.107,1.362,1.209,0.00433,3.687117525,23.5262768399,13.0226576699,869960.0,668355.0,723395.0,1.117,1.374,1.207,0.00404,3.406244525,26.362776408,18.4491825891,0
2017-01-01 00:48:00,101325.0,21.11,3969.0,1042.0,5011.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,56.0,7.0,919054.0,243236.0,440336.0,1.921,3.223,3.37,0.00468,24.43073075,132.93127147,73.5806808297,918672.0,406845.0,541082.0,1.403,2.001,1.991,0.00582,11.36253745,81.4496871438,52.9358310439,922643.0,444731.0,575077.0,1.349,1.873,1.769,0.00568,9.12352905,72.9772772448,47.2738432576,919476.0,484394.0,597813.0,1.304,1.775,1.634,0.00585,7.4267751,64.0905317417,43.0525946545,921739.0,564016.0,673194.0,1.204,1.64,1.441,0.0057,5.853882375,49.1179483332,31.4228553601,870417.0,687502.0,763974.0,1.124,1.408,1.229,0.00435,3.748112025,23.5907668534,13.0438649987,869897.0,667891.0,723192.0,1.172,1.494,1.268,0.00407,3.5783911,26.4249827266,18.4700066765,0
2017-01-01 00:49:00,101325.0,21.11,3968.0,1041.0,5009.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,71.8,7.0,919016.0,242495.0,439742.0,2.208,3.659,3.884,0.00468,28.1569609,133.232244082,73.7115341135,918607.0,406102.0,540685.0,1.637,2.356,2.326,0.00581,13.2743657,81.6254032579,53.0021537967,922593.0,444068.0,574745.0,1.482,2.057,1.947,0.00569,10.04155515,73.1210479983,47.3261719671,919391.0,483766.0,597494.0,1.41,1.968,1.769,0.00586,8.04037035,64.2110175599,43.0967252417,921693.0,563409.0,672925.0,1.344,1.745,1.611,0.00571,6.544486125,49.2206366553,31.4578314182,870367.0,686977.0,763752.0,1.232,1.55,1.348,0.00437,4.1110293,23.6614149012,13.067183264,869865.0,667427.0,723006.0,1.24,1.583,1.343,0.00411,3.790046725,26.4908006196,18.4920506315,0
2017-01-01 00:50:00,101325.0,21.11,3967.0,1041.0,5008.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,75.0,7.0,919027.0,241681.0,439094.0,2.476,4.157,4.371,0.00468,31.687455225,133.569682691,73.8601988524,918653.0,405351.0,540320.0,1.772,2.576,2.522,0.00582,14.3929279,81.8155108287,53.0746910085,922627.0,443386.0,574435.0,1.623,2.265,2.135,0.0057,11.01115575,73.2784313331,47.3838086791,919466.0,483175.0,597271.0,1.526,2.029,1.918,0.00587,8.7175977,64.3414159871,43.142212,921757.0,562829.0,672710.0,1.44,1.941,1.727,0.00573,7.015721625,49.3305779349,31.4967300947,870392.0,686484.0,763588.0,1.302,1.618,1.426,0.00439,4.34890785,23.7360766574,13.0915308189,869887.0,666977.0,722859.0,1.319,1.642,1.429,0.00413,4.032745175,26.5607755593,18.5149135763,0
2017-01-01 00:51:00,101325.0,21.11,3968.0,1042.0,5010.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,58.1,7.0,919013.0,240977.0,438521.0,2.129,3.605,3.768,0.00469,27.3160218,133.859877481,73.9892566865,918607.0,404660.0,539956.0,1.543,2.214,2.2,0.00582,12.55529,81.9811183803,53.1370737397,922602.0,442740.0,574124.0,1.475,2.02,1.944,0.0057,10.0260828,73.421524861,47.4352538045,919431.0,482588.0,597003.0,1.378,1.83,1.734,0.00588,7.8812901,64.4591712877,43.183286194,921732.0,562250.0,672468.0,1.312,1.658,1.575,0.00573,6.398240625,49.4307918013,31.5299982151,870403.0,685999.0,763415.0,1.255,1.589,1.375,0.00441,4.193371875,23.8080152788,13.115453373,869870.0,666513.0,722690.0,1.275,1.538,1.382,0.00413,3.90010765,26.6284130891,18.5363414003,0
2017-01-01 00:52:00,101325.0,21.11,3968.0,1041.0,5009.0,24.0,40.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,59.2,7.0,918965.0,240357.0,438020.0,1.852,3.05,3.285,0.00469,23.814525375,134.112271865,74.0983465321,918576.0,404034.0,539623.0,1.411,2.071,2.015,0.00583,11.49950425,82.1325612,53.1953897245,922570.0,442167.0,573842.0,1.3,1.795,1.714,0.00571,8.8398693,73.5475615022,47.4809156691,919421.0,482059.0,596765.0,1.271,1.73,1.6,0.00588,7.27224,64.5677610896,43.2220723037,921688.0,561711.0,672224.0,1.193,1.573,1.434,0.00574,5.82544575,49.521928874,31.5615153181,870373.0,685541.0,763235.0,1.105,1.338,1.211,0.00442,3.693216975,23.8713547829,13.1355876779,869833.0,666075.0,722511.0,1.159,1.474,1.257,0.00415,3.547348275,26.6898962387,18.5568594416,0
2017-01-01 00:53:00,101325.0,21.11,3967.0,1043.0,5010.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,63.4,7.0,918967.0,239786.0,437548.0,1.747,3.015,3.107,0.00469,22.524118825,134.350335421,74.2063799049,918534.0,403420.0,539288.0,1.375,2.04,1.967,0.00583,11.22557065,82.2800717972,53.2529169816,922546.0,441612.0,573555.0,1.269,1.86,1.675,0.00571,8.63872875,73.6705570663,47.5283404845,919386.0,481538.0,596507.0,1.221,1.755,1.54,0.0059,6.999531,64.6720907768,43.2615079343,921659.0,561201.0,671990.0,1.148,1.577,1.382,0.00575,5.61420225,49.6096176867,31.593184753,870338.0,685092.0,763047.0,1.073,1.368,1.177,0.00444,3.589526325,23.9328506134,13.1562013608,869801.0,665662.0,722343.0,1.1,1.403,1.194,0.00418,3.36955755,26.7482415645,18.5764354517,0
2017-01-01 00:54:00,101325.0,21.11,3966.0,1044.0,5010.0,24.0,41.0,26.0,0.0,0.0,10.0,10.0,0.0,1022.0,71.9,7.0,918941.0,239185.0,437070.0,1.821,2.969,3.242,0.00468,23.50279795,134.5984609,74.3128554743,918580.0,402817.0,538986.0,1.441,2.161,2.065,0.00584,11.78485175,82.4346634871,53.3139402847,922561.0,441056.0,573297.0,1.317,1.827,1.74,0.00572,8.973963,73.7981646878,47.5749591352,919397.0,481036.0,596298.0,1.235,1.612,1.559,0.0059,7.08588885,64.7775908989,43.2977478262,921693.0,560724.0,671805.0,1.162,1.553,1.4,0.00577,5.687325,49.6983390457,31.6244076467,870369.0,684697.0,762915.0,1.068,1.383,1.173,0.00446,3.577327425,23.9940855022,13.1770636939,869847.0,665310.0,722249.0,1.097,1.311,1.191,0.00418,3.361091325,26.8064236666,18.5947379331,0
